transaction_id,customer_id,product_id,transaction_date,amount,quantity,payment_method,status
9b013220-cacd-4081-b3f3-79939efe65d6,CUST052,PROD007,2026-04-02,181.57,1,   CrEdIt CaRd   ,Completed
c40bd500-3643-42f5-bf8d-a88023cd455d,CUST052,PROD003,2026-03-30,352.06,3,   CrEdIt CaRd   ,Completed
c09f54eb-2240-4f14-94af-50937a31169d,CUST053,PROD004,2026-03-25,467.7,3,Bank Transfer,Completed
902f43c5-26c8-44c8-a09c-81f3a250ebe7,CUST053,PROD004,2026-06-23,99999999,1,Credit Card,Completed
b18be812-776c-41bd-8943-58d48a2444b5,CUST053,PROD003,2026-02-25,352.06,3,Credit Card,Completed
eda0b285-a2a3-43f3-9845-9be26300bfa2,CUST053,PROD003,2026-07-13,352.06,3,PayPal,Completed
1a508393-5b67-4b1c-872a-809d402603b4,CUST053,PROD010,2026-07-12,77.0,1,   CrEdIt CaRd   ,Completed
cc3698bc-1429-4b8d-8630-d09ac96b05c2,CUST053,PROD001,2026-05-13,90.71,1,Bank Transfer,Completed
a82576b5-51c5-4a26-83c0-651813474392,CUST053,PROD008,2026-03-09,237.46,3,   CrEdIt CaRd   ,Completed
1b64e784-8fb9-4a0e-872e-3688d8cafc7e,CUST053,PROD004,2026-07-05,467.7,2,Bank Transfer,Completed
64b84ff3-4cfd-4805-ae9e-406a309c4ff9,CUST053,PROD006,2026-05-20,280.01,3,Bank Transfer,Completed
95af785c-e168-4006-ad3d-79e106555357,cust053,PROD008,2026-04-02,237.46,3,Bank Transfer,Completed
57d56432-fa21-4704-8365-6a458849c54c,CUST053,PROD007,2026-02-25,181.57,3,PayPal,Completed
2d7a6d38-b419-4d41-969e-13eae5057462,cust053,PROD004,2026-03-28,467.7,3,   CrEdIt CaRd   ,Completed
62048909-5896-47a3-b798-2179f913ddb4,CUST053,PROD008,2026-03-09,237.46,3,PayPal,Completed
4841816a-f3c0-41bd-9e66-80a53ba68c0a,CUST053,PROD007,2026-05-18,181.57,2,   CrEdIt CaRd   ,Completed
87c59af9-1e31-419a-b9b5-2e29c0359bcd,CUST053,PROD004,2026-05-10,467.7,1,PayPal,Completed
85f75294-2c12-43eb-8beb-358f84ca5ae4,CUST053,PROD009,2026-02-24,$nan,,Credit Card,Completed
d9a740ab-27a4-43be-b08e-834e342b79cb,CUST053,PROD004,2026-06-08,467.7,,PayPal,Completed
b2764684-70df-4622-8b3e-48db384b3168,CUST053,PROD009,2026-03-31,,1,   CrEdIt CaRd   ,Completed
75b875cc-1391-4100-bd14-33c0b99b89e0,CUST053,PROD006,2026-06-04,280.01,2,Credit Card,Completed
b21cebfb-c828-4d72-bebf-e5ae161a8052,CUST054,PROD009,2026-04-22,,2,   CrEdIt CaRd   ,Completed
6dcd2dca-bf62-441f-b273-26dbddb640f8,CUST054,PROD006,2026-04-19,280.01,2,Bank Transfer,Completed
47ce4bc1-0231-4d84-b4a5-fab62407fd32,CUST054,PROD007,2026-05-31,181.57,2,Credit Card,Completed
569f6f64-2fb7-4b4e-9004-8c3f5b6392f8,CUST054,PROD003,2026-03-05,$352.06,3,PayPal,Completed
69bb2199-85df-48cf-bd6f-99c3250a5546,CUST054,PROD009,2026-03-18,,2,PayPal,Completed
f3b5a80d-cd5b-458a-89e9-102f22ff9df0,CUST054,PROD005,2026-06-24,,1,Bank Transfer,Completed
754bba36-8e7f-431e-b510-1d40e79aba41,CUST054,PROD005,2026-02-24,158.38,2,PayPal,Completed
eb390d4c-8c96-47cd-b331-199b5404d9b2,CUST054,PROD002,2026-05-07,$204.84,2,Bank Transfer,Completed
522571b1-72e6-44e3-9c91-a75c4bec9dc4,cust054,PROD003,2026-01-31,352.06,1,   CrEdIt CaRd   ,Completed
ed8ab6ba-1f47-4b81-a5ff-18416d2eb6bb,cust054,PROD007,2026-05-09,181.57,3,PayPal,Completed
b4da9555-2c6d-4b52-95a6-c1de18da5802,CUST055,PROD007,2026-03-15,181.57,1,PayPal,Completed
28bd36b5-36d7-4db6-81fc-7fba0b9b7a02,CUST055,PROD009,2026-02-14,,2,Credit Card,Completed
6d1c147d-6829-4cde-942e-07a224f16977,CUST055,PROD006,2026-05-29,280.01,1,Credit Card,Completed
3651ffb2-4194-4e47-9f24-0e746c0a53f4,CUST055,PROD001,2026-03-07,$90.71,2,Bank Transfer,Completed
ee1e00da-4207-4ca6-98e6-69de4b924f93,CUST055,PROD010,2026-05-06,77.0,1,   CrEdIt CaRd   ,Completed
509cbf11-1557-4a46-b366-882df53fc640,CUST055,PROD003,2026-05-13,352.06,1,PayPal,Completed
9d5137d9-6058-49fd-85d9-c3b519746dc7,CUST056,PROD006,2026-02-04,280.01,1,   CrEdIt CaRd   ,Completed
e0fee421-2f70-4814-916a-d8c70f19f728,cust056,PROD002,2026-06-22,204.84,3,Bank Transfer,Completed
810c5c91-ecf6-4b34-8ceb-81b043954fd1,CUST056,PROD008,2026-05-22,237.46,3,   CrEdIt CaRd   ,Completed
a3318301-d381-45c1-9726-10c8e6222cf1,CUST056,PROD002,2026-04-17,204.84,3,PayPal,Completed
9cd9ddab-6cb0-4880-97f1-0099a272fa94,CUST056,PROD004,2026-03-14,467.7,3,PayPal,Completed
fb07335a-f427-4f6c-b620-03f2f8091b3c,CUST056,PROD001,2026-06-06,90.71,1,Bank Transfer,Completed
0bdcd2a7-e3c8-4a52-9b6d-81263be0e05e,CUST056,PROD005,2026-04-28,158.38,2,   CrEdIt CaRd   ,Completed
1dddd3b3-9fa6-4bf3-be3a-83e15a359df9,CUST056,PROD006,2026-06-07,280.01,3,PayPal,Completed
88b3a4d4-14d0-4e44-a461-1cf6d3bbaadc,CUST056,PROD004,2026-02-08,467.7,1,Bank Transfer,Completed
e829ffe7-83de-4fb9-b875-c0bf044d9ab7,CUST056,PROD005,2026-05-30,158.38,2,   CrEdIt CaRd   ,Completed
b2273ef9-788b-4c2d-bec8-61e600f7d212,CUST056,PROD009,2026-06-14,,1,Bank Transfer,Completed
625db925-c053-4dbc-8496-a5831fadc00c,CUST056,PROD009,2026-01-20,,1,PayPal,Completed
ab2adb15-6b95-4681-9c64-463b11a74d4a,CUST056,PROD010,2026-06-02,77.0,1,Credit Card,Completed
e72dc3ae-3976-4605-9119-441617bd1ed2,CUST056,PROD003,2026-03-24,352.06,3,PayPal,Completed
107233aa-ca3e-4f94-a5f2-9b689bc06050,CUST056,PROD007,2026-06-19,181.57,3,Credit Card,Completed
cffa0c02-6d8a-40c4-8b44-66f0d093ed8f,CUST056,PROD001,2026-05-22,90.71,2,PayPal,Completed
62d89a5d-cefc-40fa-a614-ad294488738f,CUST056,PROD007,2026-04-24,$181.57,1,PayPal,Completed
9536a55a-cdca-4f8a-9621-1d36d179a528,CUST056,PROD002,2026-06-28,204.84,1,   CrEdIt CaRd   ,Completed
369426e9-7040-4d8a-ba72-3fda5b0571b6,CUST057,PROD005,2026-04-03,158.38,3,Bank Transfer,Completed
52efef01-fec0-45dc-a47e-6f7e383bccaf,CUST057,PROD005,2026-06-24,158.38,1,Credit Card,Completed
d9741da6-8483-434c-86f4-fe6444186fca,CUST057,PROD006,2026-04-30,280.01,1,Bank Transfer,Completed
0e57db4b-d564-42b3-ad58-32690c291625,CUST057,PROD005,2026-02-01,158.38,2,Credit Card,Completed
6ea9b028-2aad-47eb-b992-539edba1f86a,CUST057,PROD002,2026-05-24,204.84,1,PayPal,Completed
ea2e7c52-5fc5-445d-83eb-498611ac46e3,CUST057,PROD002,2026-06-07,204.84,2,PayPal,Completed
aff203d9-370e-4850-8e48-31ef89a84a0a,CUST057,PROD003,2026-07-17,$352.06,1,Bank Transfer,Completed
e6b438cd-e7a7-4ed4-a49b-b6b1b62a3aaf,CUST057,PROD003,2026-06-26,352.06,2,Bank Transfer,Completed
e4ce8185-6617-402b-86b5-756060421318,CUST057,PROD010,2026-02-23,$77.0,1,Bank Transfer,Completed
3b742618-9a4b-48b1-a48c-120c74750ecb,CUST057,PROD009,2026-06-24,,2,   CrEdIt CaRd   ,Completed
567c9426-6ece-4482-9418-3cf19ee05cac,CUST057,PROD010,2026-03-14,77.0,,Bank Transfer,Completed
c82c907b-1cf3-4168-b03d-858352acf8be,CUST057,PROD004,2026-04-17,467.7,3,Credit Card,Completed
fe5457d6-3b81-47bf-8eef-881cdf05be86,CUST057,PROD001,2026-07-17,90.71,3,Credit Card,Completed
32d6269d-e3f0-4095-af3a-f5c32d33787a,CUST057,PROD003,2026-07-08,352.06,1,   CrEdIt CaRd   ,Completed
335277a4-5fb4-4e26-acd8-95b57d36f83a,CUST057,PROD009,2026-06-30,,1,Bank Transfer,Completed
f68da300-98c9-4c2f-b16b-bf1ef0937953,CUST057,PROD008,2026-03-28,237.46,3,Bank Transfer,Completed
c074ff40-b652-4a04-8ed1-b8598a3ea742,CUST058,PROD002,2026-06-23,204.84,3,PayPal,Completed
e9e1b549-4b43-4db9-8cc6-e51d0c01057b,CUST058,PROD009,2026-04-06,,3,   CrEdIt CaRd   ,Completed
5311ff0f-2150-4c73-bacb-57d4bd7f7261,CUST058,PROD009,2026-04-30,,1,Credit Card,Completed
6908b64a-ef74-4427-a32e-8a27b82fde2e,CUST059,PROD008,2026-05-05,237.46,3,Bank Transfer,Completed
b5688729-6fe2-4fe0-b8fc-508a03e2c2b6,CUST060,PROD009,2026-05-06,,1,   CrEdIt CaRd   ,Completed
fc3cdfbd-cded-481f-82e0-63d71d5b0721,CUST060,PROD010,2026-05-02,77.0,1,Credit Card,Completed
f7ad561d-e3f2-4680-9453-6a39e767c7d6,CUST060,PROD008,2026-01-24,237.46,1,PayPal,Completed
c401f626-bee0-4e3d-8aaa-0d76e198d7e6,CUST060,PROD006,2026-02-21,280.01,two,   CrEdIt CaRd   ,Completed
e60ce939-345e-4407-8abf-884ace4dbb74,CUST060,PROD002,2026-04-22,204.84,3,   CrEdIt CaRd   ,Completed
94ffd258-ac92-4cd0-a510-a3dbf0b146f2,CUST060,PROD002,2026-04-27,$204.84,,PayPal,Completed
812ca89d-f1ea-4f37-8f43-7c6924c3f6b2,CUST060,PROD008,2026-04-12,237.46,1,Credit Card,Completed
61be08a6-5a6d-49ad-9c2f-b405f9a47b1f,CUST060,PROD007,2026-03-02,181.57,3,   CrEdIt CaRd   ,Completed
71a8e397-0611-4bd3-9962-fabf9cbee6ec,CUST060,PROD009,2026-03-10,,1,Bank Transfer,Completed
e63a6755-3671-41cc-9c8e-e7952091b023,CUST060,PROD001,2026-05-06,90.71,2,Bank Transfer,Completed
dee720b4-c098-454f-aa71-7927f4b5d85e,CUST060,PROD006,2026-04-27,280.01,3,Bank Transfer,Completed
7a19190e-b532-4791-b612-3cac2aa0c813,CUST061,PROD001,2026-01-29,90.71,1,   CrEdIt CaRd   ,Completed
caec2b2f-7f68-4d64-b8cc-9d37f626f33f,CUST061,PROD003,2026-04-27,352.06,,PayPal,Completed
53fe7ea4-84ae-4d1b-869f-9d4510e6e554,CUST061,PROD009,2026-03-31,,3,Credit Card,Completed
8a76b78a-a57b-4df2-9447-e93996dc2d60,CUST062,PROD006,2026-04-10,280.01,2,Credit Card,Completed
9dfcb98c-8174-4257-82cc-68a5569e5bf7,CUST063,PROD010,2026-04-15,77.0,2,PayPal,Completed
3d02a410-d150-4868-80c8-737780746433,CUST063,PROD005,2026-04-16,,1,Credit Card,Completed
e3082f75-28fc-4682-b262-123a6957d2a2,CUST063,PROD010,2026-03-06,77.0,3,Bank Transfer,Completed
3bd6620b-1262-4c61-a4cd-3bfce74f1707,CUST063,PROD001,2026-02-05,,3,Bank Transfer,Completed
efdf3459-e52c-4ccd-8565-cf013d46fbc2,CUST063,PROD010,2026-02-26,77.0,3,   CrEdIt CaRd   ,Completed
bb089b4d-300d-4245-82fe-9939e1c0e9cf,CUST063,PROD003,2026-06-15,$352.06,2,Bank Transfer,Completed
ce4e708c-db72-4b7e-9694-8c1c341251d9,CUST063,PROD004,2026-04-17,,3,Bank Transfer,Completed
3c9a70a1-f936-432d-a03c-826675e99637,CUST063,PROD003,2026-05-06,352.06,3,PayPal,Completed
0c18880b-28d3-4b9f-8437-79512c536fdf,CUST063,PROD004,2026-04-18,467.7,2,   CrEdIt CaRd   ,Completed
84e407de-83f3-4275-aaf8-b2b671603ca5,CUST063,PROD009,2026-03-26,,1,Credit Card,Completed
36f776e0-8080-4295-afc1-390f893476b8,CUST063,PROD004,2026-05-20,467.7,3,PayPal,Completed
769fe14b-73cc-47f3-a13f-6c7b2212853a,CUST063,PROD010,2026-03-12,77.0,2,   CrEdIt CaRd   ,Completed
6bc9179e-c067-4b8d-a90b-30c599ae39b9,cust063,PROD007,2026-01-21,181.57,2,PayPal,Completed
47e2fa3f-a6ec-4f2d-add6-4b208eeb21d2,CUST063,PROD001,2026-03-20,90.71,3,PayPal,Completed
2adc5764-7a94-47cd-8fa4-45aad4cd92fc,CUST064,PROD008,2026-05-26,237.46,1,   CrEdIt CaRd   ,Completed
2b594a71-8aeb-409f-97f7-b5f68245ac68,CUST064,PROD002,2026-05-02,204.84,1,PayPal,Completed
7e178c81-f60e-4b02-ba4b-588de31e1247,CUST064,PROD006,2026-03-30,280.01,3,   CrEdIt CaRd   ,Completed
2dd22365-228d-484f-9137-730b0dd593e7,CUST064,PROD002,2026-03-10,204.84,1,   CrEdIt CaRd   ,Completed
c5f29bad-20c5-431a-b7e2-7c707be12c3c,CUST064,PROD002,2026-01-31,204.84,3,PayPal,Completed
8c896252-72b7-45d8-a261-0899a5efa166,CUST064,PROD001,2026-06-24,90.71,3,Credit Card,Completed
81f96ece-04fe-4f69-87aa-5750fd045e7a,CUST064,PROD001,2026-06-28,90.71,1,Bank Transfer,Completed
2adcdab1-6df6-49fb-840b-54d909ff6140,CUST065,PROD009,2026-06-23,,3,   CrEdIt CaRd   ,Completed
93fa2efe-fdf8-474a-8381-8bdf99105566,CUST065,PROD005,2026-03-05,158.38,3,   CrEdIt CaRd   ,Completed
8cf789cc-b74f-4382-91d3-a7a28051de61,CUST065,PROD001,2026-02-25,90.71,2,Bank Transfer,Completed
42a08695-e80f-43d3-95f8-4f5f98edb7af,CUST065,PROD001,2026-05-03,90.71,1,Bank Transfer,Completed
edbfd596-6185-4b99-be0a-613043d8eb0f,CUST065,PROD006,2026-06-30,280.01,1,Credit Card,Completed
a07293fc-1f2f-4c86-9abe-19bbe289aacb,CUST065,PROD003,2026-02-02,352.06,3,   CrEdIt CaRd   ,Completed
7631d547-e885-4990-a82a-ce35a1734b97,CUST065,PROD009,2026-05-05,,,Credit Card,Completed
d6f2b1cd-ef9c-402f-bec4-01a060ca3e70,CUST065,PROD007,2026-04-29,181.57,2,PayPal,Completed
b54cf307-b084-419c-bc98-9e13f09de7d5,CUST065,PROD007,2026-02-11,181.57,3,Credit Card,Completed
71abccbc-091a-4729-a6d2-8d339ea8afc5,CUST065,PROD009,2026-07-08,,3,Credit Card,Completed
82d8a594-a5bc-42d3-9914-53362ced857a,CUST065,PROD002,2026-03-18,204.84,1,Credit Card,Completed
54461bce-d10e-478d-a6b4-ac0216276386,cust065,PROD001,2026-06-21,90.71,1,PayPal,Completed
13a6178a-9a9f-4220-ade5-0bf001ebcf0a,CUST065,PROD006,2026-02-13,280.01,1,Credit Card,Completed
1d628f2f-43b7-4c20-b5e1-3821142527fc,CUST065,PROD009,2026-02-10,,1,Credit Card,Completed
ebe686ca-4e0a-4270-8d2c-ebb683e6c355,CUST065,PROD004,2026-02-20,467.7,2,PayPal,Completed
c41522ff-a741-42af-adfc-c78bcfc31745,CUST065,PROD007,2026-04-19,181.57,2,Credit Card,Completed
569603b0-8af8-4d2a-823c-a9ea5de43974,CUST065,PROD005,2026-06-11,158.38,1,Bank Transfer,Completed
9c63fbd7-eae6-4e3e-b740-88c095e45acf,CUST065,PROD004,2026-07-17,$467.7,3,Credit Card,Completed
394b72b7-d1f5-48fa-bd2e-88e6c47472db,CUST066,PROD004,2026-01-29,467.7,3,Credit Card,Completed
beba1c8c-a900-4d8b-afe0-b108dcc762a4,CUST066,PROD009,2026-06-14,,1,   CrEdIt CaRd   ,Completed
1979aa27-b146-4738-ac14-b91131957379,CUST067,PROD006,2026-07-11,280.01,1,Credit Card,Completed
dc9562cd-a245-401f-8abe-4ed110aa43f4,CUST067,PROD001,2026-07-08,90.71,1,Credit Card,Completed
ca28c3cb-b86e-436b-bd71-23216e4007b9,cust067,PROD002,2026-06-12,204.84,two,PayPal,Completed
ebac775d-e6dd-4d35-87c1-a013df7affb7,CUST067,PROD009,2026-04-13,,1,PayPal,Completed
778a2cfd-c1ff-4335-8f0a-62e20d011141,CUST067,PROD004,2026-06-20,,1,Credit Card,Completed
96a37a94-27c5-4837-ab28-482df76fed2b,CUST067,PROD007,2026-06-02,181.57,3,   CrEdIt CaRd   ,Completed
5962a98c-145d-4e74-bea7-e37c0754645a,CUST067,PROD004,2026-02-14,467.7,3,   CrEdIt CaRd   ,Completed
7f0a15ab-2afa-4946-94bd-3adb78adea33,CUST067,PROD003,2026-04-02,352.06,3,Credit Card,Completed
0abb58a3-3ff6-4795-810c-3d1db22bfe7a,CUST067,PROD001,2026-02-22,90.71,2,   CrEdIt CaRd   ,Completed
9ad53535-5ea0-4fc3-9dbd-c7f2ee723844,CUST067,PROD002,2026-02-16,204.84,1,Bank Transfer,Completed
b61fc0bc-a59d-437b-8396-dcf00631a97f,CUST067,PROD010,2026-07-17,77.0,1,Credit Card,Completed
da3e11ee-243e-444c-a0bb-3eaf3516df4b,CUST067,PROD008,2026-01-22,237.46,3,Bank Transfer,Completed
169b4880-ec53-42b6-9d6e-d4f03d32c882,CUST067,PROD002,2026-01-21,204.84,2,Bank Transfer,Completed
0593b3b4-d35a-4ca2-90fe-e7662962fa36,CUST068,PROD001,2026-05-18,$90.71,2,Credit Card,Completed
572c579b-b70c-4bbd-870a-1ce0ae111269,CUST068,PROD008,2026-06-01,237.46,2,Credit Card,Completed
39561209-8c5f-4aaf-b8d9-52eee0dc724d,CUST068,PROD009,2026-02-15,,2,PayPal,Completed
ef96335a-5972-41c0-9613-a645b6b85018,CUST068,PROD007,2026-04-24,181.57,3,   CrEdIt CaRd   ,Completed
09a9cc55-486c-4a57-b35c-fed129ceec4d,CUST068,PROD006,2026-06-21,280.01,1,Bank Transfer,Completed
80d7356d-5e8a-499b-a445-521dfec8e427,CUST068,PROD003,2026-06-16,352.06,1,Bank Transfer,Completed
d7387d7f-4b39-4dc1-be03-069b4a57dc71,CUST068,PROD003,2026-05-24,352.06,3,PayPal,Completed
e00d24b7-bf39-45df-9622-250a796670a6,CUST068,PROD005,2026-05-15,$158.38,2,   CrEdIt CaRd   ,Completed
2620172e-a1e3-49a8-9fa6-6d543adafbe7,CUST068,PROD005,2026-06-07,158.38,2,   CrEdIt CaRd   ,Completed
8bda3c91-9fb3-42ea-b23f-a55b0377bcfe,cust068,PROD008,2026-07-05,237.46,3,PayPal,Completed
c19951ba-36fc-40c5-8322-764a6dc08068,CUST068,PROD007,2026-05-05,181.57,3,Credit Card,Completed
5eaf995a-8294-4bf4-b99b-9e5b72eba17c,CUST068,PROD003,2026-03-03,352.06,1,Credit Card,Completed
7e18eff1-4e15-44e8-8198-c0cb04522622,CUST068,PROD006,2026-01-26,280.01,2,   CrEdIt CaRd   ,Completed
01cd354b-dcb7-4ba1-a2dc-fc4d70b84902,CUST069,PROD003,2026-02-05,352.06,3,   CrEdIt CaRd   ,Completed
43bdeaf7-62ba-46a1-b7f3-7f5f00c3bb5a,CUST069,PROD008,2026-07-03,$237.46,1,Bank Transfer,Completed
a4ba28af-c7ec-434c-9413-7e73db18a380,CUST069,PROD003,2026-05-08,352.06,3,Credit Card,Completed
7045755a-16d2-4e20-a035-a155833265f1,CUST069,PROD001,2026-05-12,90.71,2,PayPal,Completed
53747e36-da0f-4e26-a5ac-6e125ba6efa9,cust069,PROD007,2026-04-28,181.57,3,Bank Transfer,Completed
832f7437-bb5c-494d-9a44-9331ba83cd02,CUST069,PROD010,2026-04-12,77.0,2,Credit Card,Completed
01e5f5cf-2d67-458a-b72b-1c643b799b3e,CUST069,PROD009,2026-05-07,,2,PayPal,Completed
5fa60772-f1fd-4bcd-a5bf-d69d85b466ee,CUST069,PROD007,2026-02-26,181.57,1,Bank Transfer,Completed
db4d1d99-79a8-4f39-bb25-3d918b1ee733,CUST070,PROD005,2026-05-08,158.38,3,   CrEdIt CaRd   ,Completed
9840a007-813c-4e02-bb3f-8d90a0273a03,CUST070,PROD002,2026-02-04,204.84,2,   CrEdIt CaRd   ,Completed
f9dc18c2-7b8c-4b98-bfdd-7894d8e02486,CUST070,PROD002,2026-07-06,204.84,2,Bank Transfer,Completed
82f12449-805b-4643-bd46-5531efeef204,CUST071,PROD008,2026-04-30,99999999,2,PayPal,Completed
0d3e0afb-f9c9-4a87-aa31-b353671c56a6,CUST071,PROD003,2026-05-24,352.06,2,PayPal,Completed
4113011c-c9e1-437d-a6e6-70468a183fb8,CUST071,PROD002,2026-03-08,204.84,3,PayPal,Completed
9d7d21ba-4c35-4a12-b4e8-2dd95f87c679,CUST071,PROD007,2026-06-22,181.57,two,Credit Card,Completed
937c3d88-2194-4e35-b2bd-324274a2a4ff,CUST071,PROD007,2026-02-07,181.57,1,Bank Transfer,Completed
23b9d2f3-d6c7-46e6-9ee1-a35cc4f8ef39,CUST071,PROD007,2026-02-14,181.57,3,Bank Transfer,Completed
319bc7b8-746a-439a-9d26-cc26949417ae,CUST071,PROD009,2026-02-04,,1,Credit Card,Completed
c6bfb68b-cde0-4eb1-9058-b4d512de4f43,CUST071,PROD006,2026-03-02,280.01,3,Credit Card,Completed
7c630baf-6473-4129-9961-fb489afd5b9d,CUST071,PROD006,2026-01-28,$280.01,2,PayPal,Completed
7f5c3ba4-abb8-4fb0-87e3-1c861805783a,CUST071,PROD004,2026-02-12,467.7,1,   CrEdIt CaRd   ,Completed
39ea5e00-eb6a-4c93-8a5a-bb06a5316f00,cust071,PROD009,2026-07-04,,2,Credit Card,Completed
b7824f45-3cc8-499e-adac-92d96eaa55ab,CUST071,PROD010,2026-05-21,77.0,1,PayPal,Completed
2fcaa519-20d2-44b5-944f-9e84cf2474f3,CUST071,PROD010,2026-04-20,77.0,1,   CrEdIt CaRd   ,Completed
18892324-28c2-426b-abe3-b0c53b6f02b4,CUST071,PROD009,2026-07-18,,3,Bank Transfer,Completed
41cafe4f-aa5e-4be9-8c21-e58517959532,CUST071,PROD004,2026-01-22,467.7,2,Credit Card,Completed
bb8cd05f-3e0d-4517-af42-4a9d82e6c014,CUST071,PROD010,2026-06-12,77.0,1,Credit Card,Completed
8312a950-14b8-4db8-97f7-5c0094c95630,CUST072,PROD008,2026-03-09,237.46,1,Bank Transfer,Completed
162d157f-333a-436c-9b4c-05557cf4b150,CUST072,PROD008,2026-07-14,237.46,2,Bank Transfer,Completed
fae98a14-66e7-4142-b00d-87d36a4053a7,CUST072,PROD005,2026-03-11,158.38,2,PayPal,Completed
64e6b03d-6927-43ba-83bd-7c169c0adf8a,CUST072,PROD002,2026-02-17,204.84,,Credit Card,Completed
ccc22a99-5af9-42e7-9d70-deba8ea48b97,CUST072,PROD006,2026-01-22,280.01,2,Credit Card,Completed
336ea012-e79f-4118-9c74-25840eece953,CUST072,PROD006,2026-07-17,280.01,2,Credit Card,Completed
92d047ad-46cc-4a87-9a1c-bbfa99fbe1f2,CUST072,PROD007,2026-05-23,181.57,2,Credit Card,Completed
5cd4eff6-cd90-4767-98a5-70101a570560,CUST072,PROD006,2026-06-27,280.01,2,PayPal,Completed
f0611e8a-6771-454a-bbfe-3038beab724e,CUST072,PROD004,2026-05-09,467.7,1,Bank Transfer,Completed
4edba43f-e5c6-4cdd-851f-ef7080e77c81,CUST072,PROD005,2026-07-08,158.38,1,Bank Transfer,Completed
d71ac075-55d9-4018-9578-65586a84da09,CUST072,PROD001,2026-04-20,90.71,,Bank Transfer,Completed
3af1339b-2154-480d-9412-ac521c14f4d5,CUST072,PROD010,2026-06-22,77.0,3,Bank Transfer,Completed
acaadacc-9efe-475d-8ceb-9d793e3946f2,CUST073,PROD007,2026-06-02,181.57,3,Bank Transfer,Completed
2c140cea-4aaa-4fc5-a1fd-dc8a4309d2d1,CUST073,PROD009,2026-06-09,,2,Credit Card,Completed
9e0eb1df-019b-4e46-9dc7-774265782c82,CUST073,PROD005,2026-04-21,158.38,1,   CrEdIt CaRd   ,Completed
8e80012a-d5a0-4654-bc4d-8d996f7230d3,CUST073,PROD010,2026-01-20,,2,Credit Card,Completed
0da9673a-cd38-43a0-acf0-adbe7a3a8988,CUST073,PROD009,2026-07-12,,,Credit Card,Completed
175bdd98-3c2e-471a-931d-b7edf974a276,CUST073,PROD010,2026-05-18,,1,Credit Card,Completed
d2118ba3-d7b9-4ae8-bd20-553b39614961,CUST073,PROD005,2026-03-16,158.38,1,PayPal,Completed
fd0c611f-b388-4348-88ef-b34a684b8cc7,CUST073,PROD007,2026-05-20,181.57,2,PayPal,Completed
04b32c92-8c64-428a-8fae-ebf4742e826a,CUST073,PROD003,2026-03-04,352.06,2,PayPal,Completed
3d878168-a0c2-49f7-91c2-35fc48eaf371,CUST073,PROD003,2026-04-09,352.06,,   CrEdIt CaRd   ,Completed
38613574-095a-4fd4-adc4-c60b429e6fe7,CUST073,PROD006,2026-03-16,280.01,2,PayPal,Completed
a3e7d53c-9cec-4825-b2af-127d3dd91f87,CUST073,PROD008,2026-02-23,237.46,1,Credit Card,Completed
9c622971-ede3-4dbe-8044-fc047e482b63,CUST073,PROD008,2026-02-03,237.46,3,Credit Card,Completed
6b1dd26c-40d0-40e6-8a8c-28b0380de900,CUST073,PROD003,2026-05-25,,1,PayPal,Completed
6302bf68-d78a-4c34-bb33-13850291610d,CUST073,PROD010,2026-03-08,77.0,1,   CrEdIt CaRd   ,Completed
ec73f8e6-dbc8-467c-b574-ab4393c05e04,CUST073,PROD005,2026-02-10,158.38,2,Credit Card,Completed
a46d0b6d-0deb-4a9e-a5c6-be2f413cdbf9,CUST074,PROD008,2026-03-19,237.46,1,   CrEdIt CaRd   ,Completed
d1f42851-4e6f-41e1-a793-ab63f02da21c,CUST074,PROD001,2026-04-07,,2,Credit Card,Completed
dcfbc025-4691-493c-a2f0-7831538b3fc3,CUST074,PROD002,2026-03-21,204.84,2,Credit Card,Completed
1e9c69b5-5c5b-437e-a9fe-dc8f3350c9ae,CUST074,PROD009,2026-07-07,,two,PayPal,Completed
de51537d-19fe-4eda-bd1c-5d9a82727150,CUST074,PROD007,2026-05-10,181.57,3,PayPal,Completed
b9af0c4a-a002-447f-a3e2-51ac0a063165,CUST074,PROD004,2026-04-10,467.7,1,   CrEdIt CaRd   ,Completed
61cf0eeb-54e1-4f42-92ee-067f6dce4d8e,CUST074,PROD010,2026-05-19,77.0,1,PayPal,Completed
6602f446-46b7-476f-842f-b986c5b38800,CUST074,PROD002,2026-03-01,204.84,1,Credit Card,Completed
2a6d038d-7941-4748-b184-e3ba8d2bb1d1,CUST074,PROD005,2026-06-19,158.38,1,Bank Transfer,Completed
70b6e2d7-e63b-4bc2-8088-4454fc84630e,CUST074,PROD008,2026-07-15,237.46,3,Credit Card,Completed
0c044294-2489-4dd5-ad97-67f4cdb3d531,CUST074,PROD002,2026-03-31,204.84,3,   CrEdIt CaRd   ,Completed
29ea1622-ad76-41c8-b3f4-95cf5de4b8f3,CUST074,PROD006,2026-06-17,280.01,2,Bank Transfer,Completed
12b78a41-5959-4d9a-8cea-14e9080af44e,CUST074,PROD010,2026-01-21,77.0,two,Bank Transfer,Completed
481c7af3-bc69-4b5d-8950-4da12ea68957,CUST074,PROD008,2026-01-24,237.46,3,Bank Transfer,Completed
d9e6f2cf-c538-4940-8933-1c7016562652,CUST074,PROD009,2026-01-27,,2,Credit Card,Completed
