behavior_id,customer_id,log_date,website_visits,app_sessions,page_views,avg_session_duration
46db72c5-4f2a-4097-982a-c730f08a16be,CUST114,2026-07-04,3,3,15,93.0
b083033b-adf7-46fe-880a-ba3b486c1a64,CUST114,2026-07-08,3,3,11,42.0
89d4ecca-c5d0-409b-8fe4-6b0a3a7997e1,CUST115,2026-07-15,2,2,5,110.0
cd005e36-93ad-4cb6-ae48-063ddad51d12,CUST115,2026-07-11,2,2,14,39.0
4cdd7792-192c-4127-b968-37c3e3d80fa9,CUST115,2026-07-16,2,2,11,
6a172f56-9831-4c4f-99a5-28b790493ac2,CUST115,2026-07-12,2,2,8,59.0
d10a7b59-6a47-4651-9baa-29c75e4b6cfe,CUST115,2026-06-20,2,2,14,40.0
b058f245-7377-45c6-ac24-8ac7b30fae5f,CUST116,2026-07-10,28,28,56,737.0
2c1c433f-0cf4-4699-aba6-b827513af395,CUST116,2026-07-11,28,28,85,585.0
d1ec93fe-efc4-4bda-bfd8-8e60459c7476,CUST116,2026-07-13,28,28,142,827.0
6cdcc9f5-0a58-43e9-84d5-9b85cb0e5240,CUST116,2026-06-26,28,28,56,315.0
eb94519a-6755-4b3a-a4ce-ce42cd07701e,CUST116,2026-07-12,28,28,142,623.0
996d762a-6736-4417-86bd-f9af7af6c4a3,CUST117,2026-07-03,35,35,106,641.0
6d29531c-82cd-4272-a74d-b623135735ec,CUST117,2026-06-20,35,35,71,801.0
803407f9-54a6-41bb-8a37-58d652c92474,CUST117,2026-06-23,35,35,-10,855.0
9557ed35-5c28-417d-b315-7b42827e85f1,CUST117,2026-06-24,35,35,71,398.0
c36d1e4a-58f3-42aa-a064-3e84806e2578,CUST117,2026-07-10,35,35,142,
59147c87-2f59-4a99-92e5-6c55fb0ed424,CUST118,2026-06-25,2,2,8,
d5a98033-d712-4502-809b-5c89c7458edf,CUST118,2026-07-17,2,2,5,115.0
ca3e0684-6035-4213-ad28-0292c87b4584,CUST118,2026-07-16,2,2,8,
33d748c8-a311-43f2-8621-4aa7209f117b,CUST118,2026-07-08,2,2,14,44.0
cddbb606-b56f-4ebc-bf11-fa97110314d8,CUST118,2026-06-27,2,2,5,114.0
06bae1c8-cc59-49d4-a2a7-fe6b6ab57168,CUST119,2026-07-08,28,28,84,767.0
a695be64-1914-4238-86b5-859e5c901f0f,CUST119,2026-07-14,28,28,56,581.0
0c1b8794-476f-4615-ade8-235736fa2317,CUST119,2026-07-02,28,28,112,485.0
f87a75b8-bdb3-4512-bf29-6c3a890ec651,CUST119,2026-07-06,28,28,141,805.0
08927cf8-9e7d-4d78-8ab6-66bf014d3709,CUST119,2026-06-24,28,28,56,353.0
eb12f473-8f4d-4085-a8dc-6feff03b3b5f,CUST120,2026-07-01,37,37,111,822.0
f5e4443a-7a42-4730-8d9f-c3d9ece90c1c,CUST120,2026-07-09,37,37,148,
25988466-3f14-4f7e-8614-45e5843a7119,CUST120,2026-07-06,37,37,74,684.0
c8b4e884-a51b-49c5-86e0-ddf6b564eeb4,CUST120,2026-07-09,37,37,111,815.0
8192d58b-f6f7-423b-98f1-9643fab96fe9,CUST120,2026-07-01,37,37,148,765.0
f91d45b3-9e06-4ed1-93dc-775931c190ff,CUST121,2026-06-23,21,21,108,426.0
2c5eb1d3-70e8-46c0-b3b6-7e9e55866e4c,CUST121,2026-07-06,21,21,86,356.0
033a1223-245f-4b1d-933e-620dc0beaaef,CUST121,2026-07-09,21,21,64,504.0
a36efc8e-90b7-4a3d-b01e-6c465e52f244,CUST121,2026-07-18,21,21,43,862.0
fa036565-fe0b-4fbd-a6af-fd0e8af43241,CUST121,2026-06-30,21,21,-10,424.0
edab3859-ce17-48b8-a9b4-910509e92713,CUST122,2026-07-16,25,25,75,550.0
68ec319f-3275-4078-b738-be1d6166b945,CUST122,2026-07-10,25,25,50,739.0
7f2215ab-74e7-48a7-9004-30927f355e5f,CUST122,2026-07-03,25,25,75,588.0
a817c7d9-d2e5-4cba-a714-5969635681a4,CUST122,2026-06-23,25,25,100,333.0
bebb4841-a221-4f48-adf4-a5587a75d985,CUST122,2026-07-11,25,25,75,678.0
02743aa2-e195-4fb9-92ad-5c78c698a859,CUST123,2026-06-30,26,26,78,450.0
5f95ad75-da8b-4607-80a4-86a7701d8f42,CUST123,2026-06-20,26,26,104,381.0
9542133c-67b8-4d98-ab58-336f638c9bb8,CUST123,2026-07-02,26,26,78,727.0
6446941e-33d5-4f54-851a-fc8a4087907b,CUST123,2026-07-13,26,26,78,854.0
7fd57542-2a24-4ca9-862a-2952ba50a1e2,CUST123,2026-07-01,26,26,52,842.0
e4e93ea6-d0e6-47cf-8751-3acb9e479e6c,CUST124,2026-07-04,23,23,92,366.0
a6956975-01fd-4da8-ad63-57941d967cbe,CUST124,2026-07-16,23,23,69,736.0
04ce8f65-9e1b-4eae-8b8c-343daea9cb16,CUST124,2026-07-09,23,23,46,645.0
d7b23016-162f-4289-b9d6-006c1e3896ea,CUST124,2026-06-24,23,23,92,375.0
1b6a711a-38be-43c9-ada0-28e4b2d2671b,CUST124,2026-07-09,23,23,115,805.0
55ff56e2-b46e-4a84-bb1a-384569a57ecd,CUST125,2026-07-04,2,2,11,68.0
10de5e3b-d804-46bb-9cb1-287477b67317,CUST125,2026-07-05,2,2,11,112.0
13ecb8c4-17fe-4737-b4fd-87fae98b4b2e,CUST125,2026-07-13,2,2,4,86.0
f05ca01a-b8a2-4de4-9329-4f0678753820,CUST125,2026-06-29,2,2,8,
9cf8511c-02c2-458f-9da2-d4ca93bf0b53,CUST125,2026-07-02,2,2,6,66.0
e5e5b62e-bbf2-49f9-a12c-9416ceed5998,CUST126,2026-06-20,24,24,121,
4c114e37-4990-4279-9669-3444ee125604,CUST126,2026-06-24,24,24,72,310.0
ccdbc6c7-8128-435d-aa88-6bc9b4842a03,CUST126,2026-07-01,24,24,72,889.0
d97bd93a-03e0-4c35-ac32-6dc3a8bf3abd,CUST126,2026-07-14,24,24,121,664.0
0fedd8e7-33d9-46cf-81be-a6f3134bea4a,CUST126,2026-06-22,24,24,72,556.0
5ae7419c-b357-4787-8b17-a47c92e26de8,CUST127,2026-07-13,19,19,57,589.0
0595eb92-bcc0-4420-9fe2-ea0f820fe7e8,CUST127,2026-06-23,19,19,57,681.0
47ff5f45-8cf6-4aa7-831d-068fa9189656,CUST127,2026-07-14,19,19,95,545.0
4302db7d-51fa-4492-9821-8a5c89641f70,CUST127,2026-06-26,19,19,57,734.0
5f818f6c-3c70-455c-b2cc-a2e77bda2c72,CUST127,2026-07-18,19,19,76,439.0
b82d414e-7958-4f9f-9ef5-d8ce756c1705,CUST128,2026-06-22,30,30,122,782.0
d49d294c-e401-4826-868c-7292a76723a8,CUST128,2026-07-11,30,30,91,588.0
b07afbd4-a019-40c5-8b25-ee323d937e70,CUST128,2026-06-24,30,30,61,609.0
d155b333-ca75-4c60-9306-9479477436cd,CUST128,2026-06-28,30,30,91,313.0
37184e8e-7aba-403d-a495-e5ffec04f97e,CUST128,2026-07-13,30,30,122,833.0
514b912c-bd38-4adc-8d0e-6b6c87b2f09e,CUST129,2026-07-08,39,39,79,301.0
fcd0097d-e3f1-4ef2-8658-76907e74a8bb,CUST129,2026-06-22,39,39,79,449.0
44f6e282-e766-4172-beb3-9e57912c1ee1,CUST129,2026-07-07,39,39,118,851.0
941fea1f-aa83-48f3-ad1f-fb0d8be76df7,CUST129,2026-07-13,39,39,158,726.0
c00ffdf5-9b79-4ef7-8277-5bf8c52dad56,CUST129,2026-07-11,39,39,118,308.0
45765d38-cd88-4915-b926-a8671f3dedcd,CUST130,2026-07-11,33,33,99,408.0
5e8e05c6-9dbd-4efb-837b-f611ea49a795,CUST130,2026-07-15,33,33,66,
3da34aa1-6afc-4bb3-8ea5-76575f2e8ddd,CUST130,2026-07-06,33,33,66,824.0
d327e651-ad20-4d71-8555-1ba1a5359a0c,CUST130,2026-07-07,33,33,132,404.0
39bf5ced-3f7f-41e3-9799-d53adfb9824c,CUST130,2026-07-11,33,33,165,333.0
9ad5601f-5019-47e5-939c-2c03fd97b83f,CUST131,2026-07-13,17,17,34,525.0
5954a30b-0f4e-4980-9351-886f7e1ca937,CUST131,2026-07-03,17,17,87,852.0
d5eaaac2-e031-4459-99d0-c34588f380a5,CUST131,2026-07-10,17,17,87,846.0
1e9a0ae5-f92d-4769-8201-3e5e5b9bb6fd,CUST131,2026-07-06,17,17,34,817.0
8b2bd5f0-fe88-472a-b234-4812df070424,CUST131,2026-07-04,17,17,87,810.0
8f2f6a62-59c9-45e0-abd6-0e62411c2bb1,CUST132,2026-07-14,36,36,109,328.0
68bab5fc-4348-43ad-9783-05e0f17b2e1b,CUST132,2026-06-29,36,36,145,519.0
a8c6bc1b-edbd-4df1-91af-175d3f9cae6d,CUST132,2026-06-28,36,36,182,770.0
7c669553-51b1-4e26-82b9-a0e18bc052d0,CUST132,2026-07-11,36,36,145,688.0
d68b2765-4385-412b-a9bf-6112cd868219,CUST132,2026-06-27,36,36,72,354.0
6135927c-8bec-403c-b80d-b4159906f20d,CUST133,2026-06-29,18,18,37,703.0
7ad0a54e-47c7-4515-adbd-0ebdbe9c59a0,CUST133,2026-07-01,18,18,75,460.0
159f124e-c8fb-470e-b4f7-d9d582e52977,CUST133,2026-07-04,18,18,37,649.0
bcd04f3c-e8b4-42e8-b78c-2b6db792f9ae,CUST133,2026-06-19,18,18,94,555.0
97a4b75a-bbc9-40b3-9abc-75dcbbc98c45,CUST133,2026-07-05,18,18,94,494.0
ddd0c410-b0e3-4242-8084-750b84d109a3,CUST134,2026-06-26,27,27,83,879.0
3f3430b5-5e6f-49a0-8f34-d0a64dcea503,CUST134,2026-06-27,27,27,111,438.0
4fc56dab-da10-41ef-a358-01d109437d0e,CUST134,2026-07-09,27,27,111,765.0
0b605b9a-b053-40e4-b9ed-45e4c0a13747,CUST134,2026-07-16,27,27,139,761.0
6a331ea0-e4ca-405f-80db-1132de46b63b,CUST134,2026-06-29,27,27,139,587.0
7c2e8cf4-d3a1-4272-b545-175640fd7b3b,CUST135,2026-07-02,21,21,107,806.0
5a9d1b8f-6e46-40a2-9563-79e12f3cda4f,CUST135,2026-07-06,21,21,64,795.0
7f28a983-730a-4d98-984d-b5a56b79411b,CUST135,2026-06-29,21,21,42,548.0
47ede9e1-02ab-4202-abc2-b97781906af8,CUST135,2026-07-05,21,21,64,714.0
5d450b56-0ec4-4b5f-be8d-8e30ab10912d,CUST135,2026-06-27,21,21,85,392.0
c5e7ca3c-2c54-4010-aa06-51b96664ee8f,CUST136,2026-07-05,18,18,54,300.0
fa83185e-bb5b-4099-907c-e236a6f8fcde,CUST136,2026-07-09,18,18,90,805.0
533a3e65-f5c0-440c-ad94-b33547afef27,CUST136,2026-07-14,18,18,36,
8bb2235c-9211-4a81-9ebb-e3abd5f6e0e1,CUST136,2026-06-26,18,18,90,434.0
7cbf0833-a09b-4b75-8ba9-0213614270aa,CUST136,2026-07-02,18,18,54,361.0
36ec05a6-737d-464c-a419-6a359a803416,CUST137,2026-07-11,38,38,77,716.0
fbd7a345-42d2-4d56-a317-2ef5753e00f7,CUST137,2026-07-04,38,38,154,370.0
ad4fd246-b42a-4156-bfe1-3f3de19baf5f,CUST137,2026-07-02,38,38,115,509.0
738fc1e0-0c76-424f-b5f6-7dd7e4c6a325,CUST137,2026-07-01,38,38,115,832.0
40036aae-3ae1-483c-9ef5-073c7deaf035,CUST137,2026-07-02,38,38,77,430.0
6fe425cf-dc9d-442c-a8eb-d24f6e9c408b,CUST138,2026-06-30,3,3,7,38.0
5bb347dd-deba-40d9-9652-ebe653823630,CUST138,2026-07-04,3,3,10,119.0
3e1da7d7-adcc-4975-98d1-447680ec6abe,CUST138,2026-06-26,3,3,14,40.0
0af07784-8c5c-4cad-958e-06a34bccda48,CUST138,2026-07-09,3,3,18,99.0
5aa25ffd-3e76-4363-a4bc-864eaf6faf5e,CUST138,2026-06-26,3,3,18,54.0
1980034f-7b7d-4298-93a6-612c874f3d2e,CUST139,2026-07-15,18,18,54,465.0
ffc5e73c-4483-4665-8e05-62439cc1b6b1,CUST139,2026-06-26,18,18,91,517.0
7aeece10-fd14-434b-aa32-b0d9b3eec6c8,CUST139,2026-07-14,18,18,72,302.0
a0cf0636-7c54-4f0c-82cd-5ac357c76afa,CUST139,2026-06-25,18,18,72,899.0
c53ef729-448e-4020-8229-d8b97255879b,CUST139,2026-06-29,18,18,91,476.0
ba634ae8-9e99-48d9-8ac5-bf076a3a6072,CUST140,2026-06-21,36,36,73,673.0
5a8ae022-cc61-4479-8f3c-cc7c26418988,CUST140,2026-06-20,36,36,109,492.0
02c5c8ca-5781-4ada-9ac0-78606f49c665,CUST140,2026-06-26,36,36,183,761.0
e9fcb1b5-0226-44d9-9885-f09f57f90572,CUST140,2026-07-04,36,36,73,471.0
25b74925-96e8-445f-a8a5-097fc916f588,CUST140,2026-06-22,36,36,109,349.0
7805dea8-972d-4c87-93a4-c8a7e89b911d,CUST141,2026-07-01,2,2,12,
a390f1bb-3090-4c10-be36-c6d61336f37c,CUST141,2026-07-13,2,2,4,112.0
45be0ade-91b0-49e6-8492-4c1badda3883,CUST141,2026-07-14,2,2,7,90.0
f94789b3-6def-46f3-a460-1213edc2af76,CUST141,2026-07-18,2,2,9,120.0
12921c0a-6a05-4bef-9e1b-7951d46cf90f,CUST141,2026-07-02,2,2,7,59.0
ca855d1e-ebc1-42b0-87a9-9f54e9b911be,CUST142,2026-07-11,16,16,64,328.0
5ab86ac6-24e3-4969-abc9-e3c6b8bed44c,CUST142,2026-07-07,16,16,48,478.0
f2f5b103-c74d-46a7-af6c-416b6835fe21,CUST142,2026-06-24,16,16,64,623.0
45c3292e-cec9-47fd-ba3a-f45ff1e71fd9,CUST142,2026-07-07,16,16,81,846.0
00d1f33a-25f1-4da3-9963-1d4904d7b6d1,CUST142,2026-06-19,16,16,48,341.0
c8cc27b3-3218-47e9-a2c6-1af287665325,CUST143,2026-07-04,20,20,41,632.0
06530411-0d50-4cd6-8976-f1b7adebd366,CUST143,2026-06-19,20,20,62,327.0
84923284-46fc-4867-bf96-f0f0ccc7d33c,CUST143,2026-06-28,20,20,62,857.0
1c433abb-49b6-4d9a-a605-b5b8c9a117f8,CUST143,2026-07-14,20,20,83,706.0
31889314-38e2-4bb1-ae08-a49a222f8f59,CUST143,2026-07-18,20,20,104,490.0
5cb620a3-8651-458d-aafd-dc34d48766a4,CUST144,2026-07-05,30,30,153,537.0
4d99c871-363a-4b66-88e0-65bc7873b821,CUST144,2026-06-24,30,30,153,
152569e6-a088-49a2-91a1-fd4768e0b6dc,CUST144,2026-06-26,30,30,91,387.0
b963d0d2-389a-41dd-851d-d7983099e733,CUST144,2026-07-17,30,30,91,825.0
776d1fca-bf9e-48a6-b3a0-c8a18000c48a,CUST144,2026-06-22,30,30,61,876.0
2c76b20e-296d-4418-af38-167159796b20,CUST145,2026-06-24,38,38,76,832.0
8f79f3df-bc91-4e9c-a3ee-3fd20ada44a5,CUST145,2026-06-28,38,38,191,587.0
05ec0f01-8ad2-46c1-b1b8-e5166a438747,CUST145,2026-07-18,38,38,152,457.0
a1560dc9-5f1b-4bab-b610-ad1abf9ca8e9,CUST145,2026-07-04,38,38,191,631.0
0e10cab9-f622-42b4-a34b-96b0805a0345,CUST145,2026-06-27,38,38,114,835.0
a64275f3-6487-4149-8aa6-4d3abd7b7ed2,CUST146,2026-07-17,11,11,55,547.0
952e20fb-e8c4-4541-92c3-7958fd172eb8,CUST146,2026-07-11,11,11,33,613.0
6754eaf0-a3b1-4be7-9139-9584eb4d576b,CUST146,2026-07-01,11,11,55,
474e89ec-fd54-494c-80ee-91f127bc1826,CUST146,2026-07-12,11,11,55,770.0
94e3bb07-30a3-4e97-9ee1-e4c80dd9517f,CUST146,2026-07-05,11,11,22,809.0
ed8e20a9-a052-4bfe-8603-1093dbe7d5a1,CUST147,2026-07-18,21,21,85,539.0
557ad520-5209-4507-add1-c2b689656f91,CUST147,2026-07-16,21,21,64,742.0
cf71e696-b409-46e7-b00b-de6cf6a6d827,CUST147,2026-06-24,21,21,64,558.0
3d6f02c3-793c-49eb-825d-ae208cc921c9,CUST147,2026-06-22,21,21,107,375.0
c5267279-7b5d-46d9-bf34-853e178553e2,CUST147,2026-07-08,21,21,42,770.0
e0dfab1f-75d7-41cd-ae2e-8c29d3e007ba,CUST148,2026-06-20,39,39,118,793.0
df92c3d0-d31f-4bd7-b005-a25fa882a022,CUST148,2026-06-24,39,39,118,593.0
c8076ac6-ade7-4af2-ba92-5ecd30140988,CUST148,2026-07-08,39,39,158,530.0
5eca5b54-dae2-42fd-a35d-c557327a360e,CUST148,2026-07-13,39,39,198,746.0
93a629e9-35a5-49ec-b0d4-ab4ce2ca8f0c,CUST148,2026-07-14,39,39,79,357.0
2e599c1f-cdc1-47f4-b493-05e94dedd9ed,CUST149,2026-06-24,2,2,5,55.0
bbc6c04d-f8a5-4b2b-8097-29b1fbfff9f8,CUST149,2026-07-07,2,2,5,71.0
a3723c03-4768-4e47-9eb4-bb7e997eb4e5,CUST149,2026-06-29,2,2,5,84.0
7c5344cb-c993-4d6e-91aa-754a1c302ddf,CUST149,2026-07-01,2,2,5,101.0
fd460d54-f803-452a-850f-dc6fb55ff397,CUST149,2026-06-22,2,2,5,44.0
e5dc0251-2062-4f5e-a618-99c8802f14aa,CUST150,2026-06-26,40,40,200,883.0
4275213f-3486-4b11-918e-b416c423d566,CUST150,2026-07-04,40,40,200,660.0
70548345-89d6-402f-83ac-1f95244502fe,CUST150,2026-07-12,40,40,160,863.0
4ed2494a-511f-4790-bbb8-158347f1cb7b,CUST150,2026-07-04,40,40,160,500.0
b41d2a64-3978-410e-9b77-fcc7488651a4,CUST150,2026-07-12,40,40,160,426.0
